id,date,store_nbr,family,predicted_sales
3009678,2017-08-20,6,GROCERY I,243054.70716235074
3009679,2017-08-20,6,GROCERY II,2533.49811602291
3009680,2017-08-20,6,HARDWARE,101.17799203719673
3009681,2017-08-20,6,HOME AND KITCHEN I,979.1766438621061
3009682,2017-08-20,6,HOME AND KITCHEN II,3514.071694158902
3009683,2017-08-20,6,HOME APPLIANCES,18.115051260462185
3009684,2017-08-20,6,HOME CARE,29386.536991312427
3009685,2017-08-20,6,LADIESWEAR,1041.48943922867
3009686,2017-08-20,6,LAWN AND GARDEN,944.4169443363629
3009687,2017-08-20,6,LINGERIE,493.20980064833174
3009688,2017-08-20,6,"LIQUOR,WINE,BEER",9484.149707699034
3009689,2017-08-20,6,MAGAZINES,360.9462071905063
3009690,2017-08-20,6,MEATS,20813.684055745318
3009691,2017-08-20,6,PERSONAL CARE,35443.55957169705
3009692,2017-08-20,6,PET SUPPLIES,599.9604000060764
3009693,2017-08-20,6,PLAYERS AND ELECTRONICS,834.9616952513313
3009694,2017-08-20,6,POULTRY,21561.142951556478
3009695,2017-08-20,6,PREPARED FOODS,5175.9985259481855
3009696,2017-08-20,6,PRODUCE,139284.13635245909
3009697,2017-08-20,6,SCHOOL AND OFFICE SUPPLIES,8899.055561973646
3009698,2017-08-20,6,SEAFOOD,1301.4291236995775
3009699,2017-08-20,7,AUTOMOTIVE,486.77184923824126
3009700,2017-08-20,7,BABY CARE,13.282587575744198
3009701,2017-08-20,7,BEAUTY,540.8972383520488
3009702,2017-08-20,7,BEVERAGES,188728.6308059404
3009703,2017-08-20,7,BOOKS,0.38911806495926926
3009704,2017-08-20,7,BREAD/BAKERY,45361.89433118244
3009705,2017-08-20,7,CELEBRATION,704.1807970741663
3009706,2017-08-20,7,CLEANING,94119.61460497575
3009707,2017-08-20,7,DAIRY,56295.80703710083
3009708,2017-08-20,7,DELI,18118.649079852083
3009709,2017-08-20,7,EGGS,13158.248887380409
3009710,2017-08-20,7,FROZEN FOODS,7695.607520634879
3009711,2017-08-20,7,GROCERY I,243054.70716235074
3009712,2017-08-20,7,GROCERY II,2533.49811602291
3009713,2017-08-20,7,HARDWARE,101.17799203719673
3009714,2017-08-20,7,HOME AND KITCHEN I,979.1766438621061
3009715,2017-08-20,7,HOME AND KITCHEN II,3514.071694158902
3009716,2017-08-20,7,HOME APPLIANCES,18.115051260462185
3009717,2017-08-20,7,HOME CARE,29386.536991312427
3009718,2017-08-20,7,LADIESWEAR,1041.48943922867
3009719,2017-08-20,7,LAWN AND GARDEN,944.4169443363629
3009720,2017-08-20,7,LINGERIE,493.20980064833174
3009721,2017-08-20,7,"LIQUOR,WINE,BEER",9484.149707699034
3009722,2017-08-20,7,MAGAZINES,360.9462071905063
3009723,2017-08-20,7,MEATS,20813.684055745318
3009724,2017-08-20,7,PERSONAL CARE,35443.55957169705
3009725,2017-08-20,7,PET SUPPLIES,599.9604000060764
3009726,2017-08-20,7,PLAYERS AND ELECTRONICS,834.9616952513313
3009727,2017-08-20,7,POULTRY,21561.142951556478
3009728,2017-08-20,7,PREPARED FOODS,5175.9985259481855
3009729,2017-08-20,7,PRODUCE,139284.13635245909
3009730,2017-08-20,7,SCHOOL AND OFFICE SUPPLIES,8899.055561973646
3009731,2017-08-20,7,SEAFOOD,1301.4291236995775
3009732,2017-08-20,8,AUTOMOTIVE,486.77184923824126
3009733,2017-08-20,8,BABY CARE,13.282587575744198
3009734,2017-08-20,8,BEAUTY,540.8972383520488
3009735,2017-08-20,8,BEVERAGES,188728.6308059404
3009736,2017-08-20,8,BOOKS,0.38911806495926926
3009737,2017-08-20,8,BREAD/BAKERY,45361.89433118244
3009738,2017-08-20,8,CELEBRATION,704.1807970741663
3009739,2017-08-20,8,CLEANING,94119.61460497575
3009740,2017-08-20,8,DAIRY,56295.80703710083
3009741,2017-08-20,8,DELI,18118.649079852083
3009742,2017-08-20,8,EGGS,13158.248887380409
3009743,2017-08-20,8,FROZEN FOODS,7695.607520634879
3009744,2017-08-20,8,GROCERY I,243054.70716235074
3009745,2017-08-20,8,GROCERY II,2533.49811602291
3009746,2017-08-20,8,HARDWARE,101.17799203719673
3009747,2017-08-20,8,HOME AND KITCHEN I,979.1766438621061
3009748,2017-08-20,8,HOME AND KITCHEN II,3514.071694158902
3009749,2017-08-20,8,HOME APPLIANCES,18.115051260462185
3009750,2017-08-20,8,HOME CARE,29386.536991312427
3009751,2017-08-20,8,LADIESWEAR,1041.48943922867
3009752,2017-08-20,8,LAWN AND GARDEN,944.4169443363629
3009753,2017-08-20,8,LINGERIE,493.20980064833174
3009754,2017-08-20,8,"LIQUOR,WINE,BEER",9484.149707699034
3009755,2017-08-20,8,MAGAZINES,360.9462071905063
3009756,2017-08-20,8,MEATS,20813.684055745318
3009757,2017-08-20,8,PERSONAL CARE,35443.55957169705
3009758,2017-08-20,8,PET SUPPLIES,599.9604000060764
3009759,2017-08-20,8,PLAYERS AND ELECTRONICS,834.9616952513313
3009760,2017-08-20,8,POULTRY,21561.142951556478
3009761,2017-08-20,8,PREPARED FOODS,5175.9985259481855
3009762,2017-08-20,8,PRODUCE,139284.13635245909
3009763,2017-08-20,8,SCHOOL AND OFFICE SUPPLIES,8899.055561973646
3009764,2017-08-20,8,SEAFOOD,1301.4291236995775
3009765,2017-08-20,9,AUTOMOTIVE,486.77184923824126
3009766,2017-08-20,9,BABY CARE,13.282587575744198
3009767,2017-08-20,9,BEAUTY,540.8972383520488
3009768,2017-08-20,9,BEVERAGES,188728.6308059404
3009769,2017-08-20,9,BOOKS,0.38911806495926926
3009770,2017-08-20,9,BREAD/BAKERY,45361.89433118244
3009771,2017-08-20,9,CELEBRATION,704.1807970741663
3009772,2017-08-20,9,CLEANING,94119.61460497575
3009773,2017-08-20,9,DAIRY,56295.80703710083
3009774,2017-08-20,9,DELI,18118.649079852083
3009775,2017-08-20,9,EGGS,13158.248887380409
3009776,2017-08-20,9,FROZEN FOODS,7695.607520634879
3009777,2017-08-20,9,GROCERY I,243054.70716235074
3009778,2017-08-20,9,GROCERY II,2533.49811602291
3009779,2017-08-20,9,HARDWARE,101.17799203719673
3009780,2017-08-20,9,HOME AND KITCHEN I,979.1766438621061
3009781,2017-08-20,9,HOME AND KITCHEN II,3514.071694158902
3009782,2017-08-20,9,HOME APPLIANCES,18.115051260462185
3009783,2017-08-20,9,HOME CARE,29386.536991312427
3009784,2017-08-20,9,LADIESWEAR,1041.48943922867
3009785,2017-08-20,9,LAWN AND GARDEN,944.4169443363629
3009786,2017-08-20,9,LINGERIE,493.20980064833174
3009787,2017-08-20,9,"LIQUOR,WINE,BEER",9484.149707699034
3009788,2017-08-20,9,MAGAZINES,360.9462071905063
3009789,2017-08-20,9,MEATS,20813.684055745318
3009790,2017-08-20,9,PERSONAL CARE,35443.55957169705
3009791,2017-08-20,9,PET SUPPLIES,599.9604000060764
3009792,2017-08-20,9,PLAYERS AND ELECTRONICS,834.9616952513313
3009793,2017-08-20,9,POULTRY,21561.142951556478
3009794,2017-08-20,9,PREPARED FOODS,5175.9985259481855
3009795,2017-08-20,9,PRODUCE,139284.13635245909
3009796,2017-08-20,9,SCHOOL AND OFFICE SUPPLIES,8899.055561973646
3009797,2017-08-20,9,SEAFOOD,1301.4291236995775
3009798,2017-08-21,1,AUTOMOTIVE,346.58210968706544
3009799,2017-08-21,1,BABY CARE,12.237597577639887
3009800,2017-08-21,1,BEAUTY,388.4652843815022
3009801,2017-08-21,1,BEVERAGES,170750.9620678717
3009802,2017-08-21,1,BOOKS,0.3649671632979798
3009803,2017-08-21,1,BREAD/BAKERY,34117.119797569845
3009804,2017-08-21,1,CELEBRATION,629.2360843318463
3009805,2017-08-21,1,CLEANING,92740.83019534599
3009806,2017-08-21,1,DAIRY,51939.61064241488
3009807,2017-08-21,1,DELI,16467.526495994516
3009808,2017-08-21,1,EGGS,14341.655604771076
3009809,2017-08-21,1,FROZEN FOODS,5639.426741516325
3009810,2017-08-21,1,GROCERY I,235851.97565554004
3009811,2017-08-21,1,GROCERY II,1783.2892092249017
3009812,2017-08-21,1,HARDWARE,80.83933110568567
3009813,2017-08-21,1,HOME AND KITCHEN I,953.267886520075
3009814,2017-08-21,1,HOME AND KITCHEN II,3148.5944045599376
3009815,2017-08-21,1,HOME APPLIANCES,14.85789104420146
3009816,2017-08-21,1,HOME CARE,24094.621350623824
3009817,2017-08-21,1,LADIESWEAR,603.3267977801547
3009818,2017-08-21,1,LAWN AND GARDEN,630.4842558976757
3009819,2017-08-21,1,LINGERIE,399.8361146244555
3009820,2017-08-21,1,"LIQUOR,WINE,BEER",4480.23666334836
3009821,2017-08-21,1,MAGAZINES,289.00933798566416
3009822,2017-08-21,1,MEATS,20289.78240481111
3009823,2017-08-21,1,PERSONAL CARE,28598.204610830628
3009824,2017-08-21,1,PET SUPPLIES,479.9924017286752
3009825,2017-08-21,1,PLAYERS AND ELECTRONICS,684.6183749383054
3009826,2017-08-21,1,POULTRY,20604.10974940768
3009827,2017-08-21,1,PREPARED FOODS,4748.690705194735
3009828,2017-08-21,1,PRODUCE,116344.66440370741
3009829,2017-08-21,1,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3009830,2017-08-21,1,SEAFOOD,1028.467631810008
3009831,2017-08-21,10,AUTOMOTIVE,346.58210968706544
3009832,2017-08-21,10,BABY CARE,12.237597577639887
3009833,2017-08-21,10,BEAUTY,388.4652843815022
3009834,2017-08-21,10,BEVERAGES,170750.9620678717
3009835,2017-08-21,10,BOOKS,0.3649671632979798
3009836,2017-08-21,10,BREAD/BAKERY,34117.119797569845
3009837,2017-08-21,10,CELEBRATION,629.2360843318463
3009838,2017-08-21,10,CLEANING,92740.83019534599
3009839,2017-08-21,10,DAIRY,51939.61064241488
3009840,2017-08-21,10,DELI,16467.526495994516
3009841,2017-08-21,10,EGGS,14341.655604771076
3009842,2017-08-21,10,FROZEN FOODS,5639.426741516325
3009843,2017-08-21,10,GROCERY I,235851.97565554004
3009844,2017-08-21,10,GROCERY II,1783.2892092249017
3009845,2017-08-21,10,HARDWARE,80.83933110568567
3009846,2017-08-21,10,HOME AND KITCHEN I,953.267886520075
3009847,2017-08-21,10,HOME AND KITCHEN II,3148.5944045599376
3009848,2017-08-21,10,HOME APPLIANCES,14.85789104420146
3009849,2017-08-21,10,HOME CARE,24094.621350623824
3009850,2017-08-21,10,LADIESWEAR,603.3267977801547
3009851,2017-08-21,10,LAWN AND GARDEN,630.4842558976757
3009852,2017-08-21,10,LINGERIE,399.8361146244555
3009853,2017-08-21,10,"LIQUOR,WINE,BEER",4480.23666334836
3009854,2017-08-21,10,MAGAZINES,289.00933798566416
3009855,2017-08-21,10,MEATS,20289.78240481111
3009856,2017-08-21,10,PERSONAL CARE,28598.204610830628
3009857,2017-08-21,10,PET SUPPLIES,479.9924017286752
3009858,2017-08-21,10,PLAYERS AND ELECTRONICS,684.6183749383054
3009859,2017-08-21,10,POULTRY,20604.10974940768
3009860,2017-08-21,10,PREPARED FOODS,4748.690705194735
3009861,2017-08-21,10,PRODUCE,116344.66440370741
3009862,2017-08-21,10,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3009863,2017-08-21,10,SEAFOOD,1028.467631810008
3009864,2017-08-21,11,AUTOMOTIVE,346.58210968706544
3009865,2017-08-21,11,BABY CARE,12.237597577639887
3009866,2017-08-21,11,BEAUTY,388.4652843815022
3009867,2017-08-21,11,BEVERAGES,170750.9620678717
3009868,2017-08-21,11,BOOKS,0.3649671632979798
3009869,2017-08-21,11,BREAD/BAKERY,34117.119797569845
3009870,2017-08-21,11,CELEBRATION,629.2360843318463
3009871,2017-08-21,11,CLEANING,92740.83019534599
3009872,2017-08-21,11,DAIRY,51939.61064241488
3009873,2017-08-21,11,DELI,16467.526495994516
3009874,2017-08-21,11,EGGS,14341.655604771076
3009875,2017-08-21,11,FROZEN FOODS,5639.426741516325
3009876,2017-08-21,11,GROCERY I,235851.97565554004
3009877,2017-08-21,11,GROCERY II,1783.2892092249017
3009878,2017-08-21,11,HARDWARE,80.83933110568567
3009879,2017-08-21,11,HOME AND KITCHEN I,953.267886520075
3009880,2017-08-21,11,HOME AND KITCHEN II,3148.5944045599376
3009881,2017-08-21,11,HOME APPLIANCES,14.85789104420146
3009882,2017-08-21,11,HOME CARE,24094.621350623824
3009883,2017-08-21,11,LADIESWEAR,603.3267977801547
3009884,2017-08-21,11,LAWN AND GARDEN,630.4842558976757
3009885,2017-08-21,11,LINGERIE,399.8361146244555
3009886,2017-08-21,11,"LIQUOR,WINE,BEER",4480.23666334836
3009887,2017-08-21,11,MAGAZINES,289.00933798566416
3009888,2017-08-21,11,MEATS,20289.78240481111
3009889,2017-08-21,11,PERSONAL CARE,28598.204610830628
3009890,2017-08-21,11,PET SUPPLIES,479.9924017286752
3009891,2017-08-21,11,PLAYERS AND ELECTRONICS,684.6183749383054
3009892,2017-08-21,11,POULTRY,20604.10974940768
3009893,2017-08-21,11,PREPARED FOODS,4748.690705194735
3009894,2017-08-21,11,PRODUCE,116344.66440370741
3009895,2017-08-21,11,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3009896,2017-08-21,11,SEAFOOD,1028.467631810008
3009897,2017-08-21,12,AUTOMOTIVE,346.58210968706544
3009898,2017-08-21,12,BABY CARE,12.237597577639887
3009899,2017-08-21,12,BEAUTY,388.4652843815022
3009900,2017-08-21,12,BEVERAGES,170750.9620678717
3009901,2017-08-21,12,BOOKS,0.3649671632979798
3009902,2017-08-21,12,BREAD/BAKERY,34117.119797569845
3009903,2017-08-21,12,CELEBRATION,629.2360843318463
3009904,2017-08-21,12,CLEANING,92740.83019534599
3009905,2017-08-21,12,DAIRY,51939.61064241488
3009906,2017-08-21,12,DELI,16467.526495994516
3009907,2017-08-21,12,EGGS,14341.655604771076
3009908,2017-08-21,12,FROZEN FOODS,5639.426741516325
3009909,2017-08-21,12,GROCERY I,235851.97565554004
3009910,2017-08-21,12,GROCERY II,1783.2892092249017
3009911,2017-08-21,12,HARDWARE,80.83933110568567
3009912,2017-08-21,12,HOME AND KITCHEN I,953.267886520075
3009913,2017-08-21,12,HOME AND KITCHEN II,3148.5944045599376
3009914,2017-08-21,12,HOME APPLIANCES,14.85789104420146
3009915,2017-08-21,12,HOME CARE,24094.621350623824
3009916,2017-08-21,12,LADIESWEAR,603.3267977801547
3009917,2017-08-21,12,LAWN AND GARDEN,630.4842558976757
3009918,2017-08-21,12,LINGERIE,399.8361146244555
3009919,2017-08-21,12,"LIQUOR,WINE,BEER",4480.23666334836
3009920,2017-08-21,12,MAGAZINES,289.00933798566416
3009921,2017-08-21,12,MEATS,20289.78240481111
3009922,2017-08-21,12,PERSONAL CARE,28598.204610830628
3009923,2017-08-21,12,PET SUPPLIES,479.9924017286752
3009924,2017-08-21,12,PLAYERS AND ELECTRONICS,684.6183749383054
3009925,2017-08-21,12,POULTRY,20604.10974940768
3009926,2017-08-21,12,PREPARED FOODS,4748.690705194735
3009927,2017-08-21,12,PRODUCE,116344.66440370741
3009928,2017-08-21,12,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3009929,2017-08-21,12,SEAFOOD,1028.467631810008
3009930,2017-08-21,13,AUTOMOTIVE,346.58210968706544
3009931,2017-08-21,13,BABY CARE,12.237597577639887
3009932,2017-08-21,13,BEAUTY,388.4652843815022
3009933,2017-08-21,13,BEVERAGES,170750.9620678717
3009934,2017-08-21,13,BOOKS,0.3649671632979798
3009935,2017-08-21,13,BREAD/BAKERY,34117.119797569845
3009936,2017-08-21,13,CELEBRATION,629.2360843318463
3009937,2017-08-21,13,CLEANING,92740.83019534599
3009938,2017-08-21,13,DAIRY,51939.61064241488
3009939,2017-08-21,13,DELI,16467.526495994516
3009940,2017-08-21,13,EGGS,14341.655604771076
3009941,2017-08-21,13,FROZEN FOODS,5639.426741516325
3009942,2017-08-21,13,GROCERY I,235851.97565554004
3009943,2017-08-21,13,GROCERY II,1783.2892092249017
3009944,2017-08-21,13,HARDWARE,80.83933110568567
3009945,2017-08-21,13,HOME AND KITCHEN I,953.267886520075
3009946,2017-08-21,13,HOME AND KITCHEN II,3148.5944045599376
3009947,2017-08-21,13,HOME APPLIANCES,14.85789104420146
3009948,2017-08-21,13,HOME CARE,24094.621350623824
3009949,2017-08-21,13,LADIESWEAR,603.3267977801547
3009950,2017-08-21,13,LAWN AND GARDEN,630.4842558976757
3009951,2017-08-21,13,LINGERIE,399.8361146244555
3009952,2017-08-21,13,"LIQUOR,WINE,BEER",4480.23666334836
3009953,2017-08-21,13,MAGAZINES,289.00933798566416
3009954,2017-08-21,13,MEATS,20289.78240481111
3009955,2017-08-21,13,PERSONAL CARE,28598.204610830628
3009956,2017-08-21,13,PET SUPPLIES,479.9924017286752
3009957,2017-08-21,13,PLAYERS AND ELECTRONICS,684.6183749383054
3009958,2017-08-21,13,POULTRY,20604.10974940768
3009959,2017-08-21,13,PREPARED FOODS,4748.690705194735
3009960,2017-08-21,13,PRODUCE,116344.66440370741
3009961,2017-08-21,13,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3009962,2017-08-21,13,SEAFOOD,1028.467631810008
3009963,2017-08-21,14,AUTOMOTIVE,346.58210968706544
3009964,2017-08-21,14,BABY CARE,12.237597577639887
3009965,2017-08-21,14,BEAUTY,388.4652843815022
3009966,2017-08-21,14,BEVERAGES,170750.9620678717
3009967,2017-08-21,14,BOOKS,0.3649671632979798
3009968,2017-08-21,14,BREAD/BAKERY,34117.119797569845
3009969,2017-08-21,14,CELEBRATION,629.2360843318463
3009970,2017-08-21,14,CLEANING,92740.83019534599
3009971,2017-08-21,14,DAIRY,51939.61064241488
3009972,2017-08-21,14,DELI,16467.526495994516
3009973,2017-08-21,14,EGGS,14341.655604771076
3009974,2017-08-21,14,FROZEN FOODS,5639.426741516325
3009975,2017-08-21,14,GROCERY I,235851.97565554004
3009976,2017-08-21,14,GROCERY II,1783.2892092249017
3009977,2017-08-21,14,HARDWARE,80.83933110568567
3009978,2017-08-21,14,HOME AND KITCHEN I,953.267886520075
3009979,2017-08-21,14,HOME AND KITCHEN II,3148.5944045599376
3009980,2017-08-21,14,HOME APPLIANCES,14.85789104420146
3009981,2017-08-21,14,HOME CARE,24094.621350623824
3009982,2017-08-21,14,LADIESWEAR,603.3267977801547
3009983,2017-08-21,14,LAWN AND GARDEN,630.4842558976757
3009984,2017-08-21,14,LINGERIE,399.8361146244555
3009985,2017-08-21,14,"LIQUOR,WINE,BEER",4480.23666334836
3009986,2017-08-21,14,MAGAZINES,289.00933798566416
3009987,2017-08-21,14,MEATS,20289.78240481111
3009988,2017-08-21,14,PERSONAL CARE,28598.204610830628
3009989,2017-08-21,14,PET SUPPLIES,479.9924017286752
3009990,2017-08-21,14,PLAYERS AND ELECTRONICS,684.6183749383054
3009991,2017-08-21,14,POULTRY,20604.10974940768
3009992,2017-08-21,14,PREPARED FOODS,4748.690705194735
3009993,2017-08-21,14,PRODUCE,116344.66440370741
3009994,2017-08-21,14,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3009995,2017-08-21,14,SEAFOOD,1028.467631810008
3009996,2017-08-21,15,AUTOMOTIVE,346.58210968706544
3009997,2017-08-21,15,BABY CARE,12.237597577639887
3009998,2017-08-21,15,BEAUTY,388.4652843815022
3009999,2017-08-21,15,BEVERAGES,170750.9620678717
3010000,2017-08-21,15,BOOKS,0.3649671632979798
3010001,2017-08-21,15,BREAD/BAKERY,34117.119797569845
3010002,2017-08-21,15,CELEBRATION,629.2360843318463
3010003,2017-08-21,15,CLEANING,92740.83019534599
3010004,2017-08-21,15,DAIRY,51939.61064241488
3010005,2017-08-21,15,DELI,16467.526495994516
3010006,2017-08-21,15,EGGS,14341.655604771076
3010007,2017-08-21,15,FROZEN FOODS,5639.426741516325
3010008,2017-08-21,15,GROCERY I,235851.97565554004
3010009,2017-08-21,15,GROCERY II,1783.2892092249017
3010010,2017-08-21,15,HARDWARE,80.83933110568567
3010011,2017-08-21,15,HOME AND KITCHEN I,953.267886520075
3010012,2017-08-21,15,HOME AND KITCHEN II,3148.5944045599376
3010013,2017-08-21,15,HOME APPLIANCES,14.85789104420146
3010014,2017-08-21,15,HOME CARE,24094.621350623824
3010015,2017-08-21,15,LADIESWEAR,603.3267977801547
3010016,2017-08-21,15,LAWN AND GARDEN,630.4842558976757
3010017,2017-08-21,15,LINGERIE,399.8361146244555
3010018,2017-08-21,15,"LIQUOR,WINE,BEER",4480.23666334836
3010019,2017-08-21,15,MAGAZINES,289.00933798566416
3010020,2017-08-21,15,MEATS,20289.78240481111
3010021,2017-08-21,15,PERSONAL CARE,28598.204610830628
3010022,2017-08-21,15,PET SUPPLIES,479.9924017286752
3010023,2017-08-21,15,PLAYERS AND ELECTRONICS,684.6183749383054
3010024,2017-08-21,15,POULTRY,20604.10974940768
3010025,2017-08-21,15,PREPARED FOODS,4748.690705194735
3010026,2017-08-21,15,PRODUCE,116344.66440370741
3010027,2017-08-21,15,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3010028,2017-08-21,15,SEAFOOD,1028.467631810008
3010029,2017-08-21,16,AUTOMOTIVE,346.58210968706544
3010030,2017-08-21,16,BABY CARE,12.237597577639887
3010031,2017-08-21,16,BEAUTY,388.4652843815022
3010032,2017-08-21,16,BEVERAGES,170750.9620678717
3010033,2017-08-21,16,BOOKS,0.3649671632979798
3010034,2017-08-21,16,BREAD/BAKERY,34117.119797569845
3010035,2017-08-21,16,CELEBRATION,629.2360843318463
3010036,2017-08-21,16,CLEANING,92740.83019534599
3010037,2017-08-21,16,DAIRY,51939.61064241488
3010038,2017-08-21,16,DELI,16467.526495994516
3010039,2017-08-21,16,EGGS,14341.655604771076
3010040,2017-08-21,16,FROZEN FOODS,5639.426741516325
3010041,2017-08-21,16,GROCERY I,235851.97565554004
3010042,2017-08-21,16,GROCERY II,1783.2892092249017
3010043,2017-08-21,16,HARDWARE,80.83933110568567
3010044,2017-08-21,16,HOME AND KITCHEN I,953.267886520075
3010045,2017-08-21,16,HOME AND KITCHEN II,3148.5944045599376
3010046,2017-08-21,16,HOME APPLIANCES,14.85789104420146
3010047,2017-08-21,16,HOME CARE,24094.621350623824
3010048,2017-08-21,16,LADIESWEAR,603.3267977801547
3010049,2017-08-21,16,LAWN AND GARDEN,630.4842558976757
3010050,2017-08-21,16,LINGERIE,399.8361146244555
3010051,2017-08-21,16,"LIQUOR,WINE,BEER",4480.23666334836
3010052,2017-08-21,16,MAGAZINES,289.00933798566416
3010053,2017-08-21,16,MEATS,20289.78240481111
3010054,2017-08-21,16,PERSONAL CARE,28598.204610830628
3010055,2017-08-21,16,PET SUPPLIES,479.9924017286752
3010056,2017-08-21,16,PLAYERS AND ELECTRONICS,684.6183749383054
3010057,2017-08-21,16,POULTRY,20604.10974940768
3010058,2017-08-21,16,PREPARED FOODS,4748.690705194735
3010059,2017-08-21,16,PRODUCE,116344.66440370741
3010060,2017-08-21,16,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3010061,2017-08-21,16,SEAFOOD,1028.467631810008
3010062,2017-08-21,17,AUTOMOTIVE,346.58210968706544
3010063,2017-08-21,17,BABY CARE,12.237597577639887
3010064,2017-08-21,17,BEAUTY,388.4652843815022
3010065,2017-08-21,17,BEVERAGES,170750.9620678717
3010066,2017-08-21,17,BOOKS,0.3649671632979798
3010067,2017-08-21,17,BREAD/BAKERY,34117.119797569845
3010068,2017-08-21,17,CELEBRATION,629.2360843318463
3010069,2017-08-21,17,CLEANING,92740.83019534599
3010070,2017-08-21,17,DAIRY,51939.61064241488
3010071,2017-08-21,17,DELI,16467.526495994516
3010072,2017-08-21,17,EGGS,14341.655604771076
3010073,2017-08-21,17,FROZEN FOODS,5639.426741516325
3010074,2017-08-21,17,GROCERY I,235851.97565554004
3010075,2017-08-21,17,GROCERY II,1783.2892092249017
3010076,2017-08-21,17,HARDWARE,80.83933110568567
3010077,2017-08-21,17,HOME AND KITCHEN I,953.267886520075
3010078,2017-08-21,17,HOME AND KITCHEN II,3148.5944045599376
3010079,2017-08-21,17,HOME APPLIANCES,14.85789104420146
3010080,2017-08-21,17,HOME CARE,24094.621350623824
3010081,2017-08-21,17,LADIESWEAR,603.3267977801547
3010082,2017-08-21,17,LAWN AND GARDEN,630.4842558976757
3010083,2017-08-21,17,LINGERIE,399.8361146244555
3010084,2017-08-21,17,"LIQUOR,WINE,BEER",4480.23666334836
3010085,2017-08-21,17,MAGAZINES,289.00933798566416
3010086,2017-08-21,17,MEATS,20289.78240481111
3010087,2017-08-21,17,PERSONAL CARE,28598.204610830628
3010088,2017-08-21,17,PET SUPPLIES,479.9924017286752
3010089,2017-08-21,17,PLAYERS AND ELECTRONICS,684.6183749383054
3010090,2017-08-21,17,POULTRY,20604.10974940768
3010091,2017-08-21,17,PREPARED FOODS,4748.690705194735
3010092,2017-08-21,17,PRODUCE,116344.66440370741
3010093,2017-08-21,17,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3010094,2017-08-21,17,SEAFOOD,1028.467631810008
3010095,2017-08-21,18,AUTOMOTIVE,346.58210968706544
3010096,2017-08-21,18,BABY CARE,12.237597577639887
3010097,2017-08-21,18,BEAUTY,388.4652843815022
3010098,2017-08-21,18,BEVERAGES,170750.9620678717
3010099,2017-08-21,18,BOOKS,0.3649671632979798
3010100,2017-08-21,18,BREAD/BAKERY,34117.119797569845
3010101,2017-08-21,18,CELEBRATION,629.2360843318463
3010102,2017-08-21,18,CLEANING,92740.83019534599
3010103,2017-08-21,18,DAIRY,51939.61064241488
3010104,2017-08-21,18,DELI,16467.526495994516
3010105,2017-08-21,18,EGGS,14341.655604771076
3010106,2017-08-21,18,FROZEN FOODS,5639.426741516325
3010107,2017-08-21,18,GROCERY I,235851.97565554004
3010108,2017-08-21,18,GROCERY II,1783.2892092249017
3010109,2017-08-21,18,HARDWARE,80.83933110568567
3010110,2017-08-21,18,HOME AND KITCHEN I,953.267886520075
3010111,2017-08-21,18,HOME AND KITCHEN II,3148.5944045599376
3010112,2017-08-21,18,HOME APPLIANCES,14.85789104420146
3010113,2017-08-21,18,HOME CARE,24094.621350623824
3010114,2017-08-21,18,LADIESWEAR,603.3267977801547
3010115,2017-08-21,18,LAWN AND GARDEN,630.4842558976757
3010116,2017-08-21,18,LINGERIE,399.8361146244555
3010117,2017-08-21,18,"LIQUOR,WINE,BEER",4480.23666334836
3010118,2017-08-21,18,MAGAZINES,289.00933798566416
3010119,2017-08-21,18,MEATS,20289.78240481111
3010120,2017-08-21,18,PERSONAL CARE,28598.204610830628
3010121,2017-08-21,18,PET SUPPLIES,479.9924017286752
3010122,2017-08-21,18,PLAYERS AND ELECTRONICS,684.6183749383054
3010123,2017-08-21,18,POULTRY,20604.10974940768
3010124,2017-08-21,18,PREPARED FOODS,4748.690705194735
3010125,2017-08-21,18,PRODUCE,116344.66440370741
3010126,2017-08-21,18,SCHOOL AND OFFICE SUPPLIES,6187.232614761691
3010127,2017-08-21,18,SEAFOOD,1028.467631810008
3010128,2017-08-21,19,AUTOMOTIVE,346.58210968706544
3010129,2017-08-21,19,BABY CARE,12.237597577639887
3010130,2017-08-21,19,BEAUTY,388.4652843815022
3010131,2017-08-21,19,BEVERAGES,170750.9620678717
3010132,2017-08-21,19,BOOKS,0.3649671632979798
3010133,2017-08-21,19,BREAD/BAKERY,34117.119797569845
3010134,2017-08-21,19,CELEBRATION,629.2360843318463
3010135,2017-08-21,19,CLEANING,92740.83019534599
3010136,2017-08-21,19,DAIRY,51939.61064241488
3010137,2017-08-21,19,DELI,16467.526495994516
3010138,2017-08-21,19,EGGS,14341.655604771076
3010139,2017-08-21,19,FROZEN FOODS,5639.426741516325
3010140,2017-08-21,19,GROCERY I,235851.97565554004
